GISJOIN,YEAR,STUSAB,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,CTY_SUBA,COUSUBCC,PLACEA,PLACECC,PLACEDC,TRACTA,TRBL_CTA,BLCK_GRPA,TRBL_BGA,C_CITYA,AIANHHA,RES_ONLYA,TRUSTA,AIANHHCC,AITSCE,TRBL_SUBA,ANRCA,MSA_CMSAA,CMSA,MACCI,PMSAA,NECMAA,NECMACCI,URB_AREAA,UATYPE,URBRURALA,CD106A,CD108A,CD109A,ZIP3A,ZCTAA,AREALAND,AREAWATR,NAME,FUNCSTAT,INTPTLAT,INTPLON,LSADC,MACC,UACP,GMY001,GBO001,GCL001
"G0600770004306","2000","CA","4","9","California","06","San Joaquin","077",,,,,"0","004306","004306",,,,,,,,,,,"8120","99","N","9999","9999","9",,,,,,,,,"2394425","0","Census Tract 43.06","S","+38108595","-121280005",,,,39778,642,131300
"G0600770004401","2000","CA","4","9","California","06","San Joaquin","077",,,,,"0","004401","004401",,,,,,,,,,,"8120","99","N","9999","9999","9",,,,,,,,,"4899107","0","Census Tract 44.01","S","+38125619","-121261588",,,,26039,545,90300
"G0600770004402","2000","CA","4","9","California","06","San Joaquin","077",,,,,"0","004402","004402",,,,,,,,,,,"8120","99","N","9999","9999","9",,,,,,,,,"4340432","0","Census Tract 44.02","S","+38108995","-121263183",,,,46394,669,138500
"G0600770004500","2000","CA","4","9","California","06","San Joaquin","077",,,,,"0","004500","004500",,,,,,,,,,,"8120","99","N","9999","9999","9",,,,,,,,,"4084516","0","Census Tract 45","S","+38137618","-121263058",,,,25813,510,105100
"G0600770004600","2000","CA","4","9","California","06","San Joaquin","077",,,,,"0","004600","004600",,,,,,,,,,,"8120","99","N","9999","9999","9",,,,,,,,,"137249269","1437616","Census Tract 46","S","+38189700","-121263357",,,,49000,607,195100
"G0600770004701","2000","CA","4","9","California","06","San Joaquin","077",,,,,"0","004701","004701",,,,,,,,,,,"8120","99","N","9999","9999","9",,,,,,,,,"13602076","0","Census Tract 47.01","S","+38162184","-121149444",,,,43494,608,139400
"G0600770004702","2000","CA","4","9","California","06","San Joaquin","077",,,,,"0","004702","004702",,,,,,,,,,,"8120","99","N","9999","9999","9",,,,,,,,,"472471441","7233903","Census Tract 47.02","S","+38152119","-121116990",,,,52241,741,226400
"G0600770004800","2000","CA","4","9","California","06","San Joaquin","077",,,,,"0","004800","004800",,,,,,,,,,,"8120","99","N","9999","9999","9",,,,,,,,,"363513333","1757746","Census Tract 48","S","+37974124","-121045504",,,,48976,625,214000
"G0600770004901","2000","CA","4","9","California","06","San Joaquin","077",,,,,"0","004901","004901",,,,,,,,,,,"8120","99","N","9999","9999","9",,,,,,,,,"9739190","0","Census Tract 49.01","S","+37795327","-120995235",,,,50436,541,143300
"G0600770004902","2000","CA","4","9","California","06","San Joaquin","077",,,,,"0","004902","004902",,,,,,,,,,,"8120","99","N","9999","9999","9",,,,,,,,,"240425226","673028","Census Tract 49.02","S","+37815282","-121006400",,,,45901,571,240000
"G0600770005001","2000","CA","4","9","California","06","San Joaquin","077",,,,,"0","005001","005001",,,,,,,,,,,"8120","99","N","9999","9999","9",,,,,,,,,"5702991","171818","Census Tract 50.01","S","+37738778","-121123623",,,,51898,617,169600
"G0600770005003","2000","CA","4","9","California","06","San Joaquin","077",,,,,"0","005003","005003",,,,,,,,,,,"8120","99","N","9999","9999","9",,,,,,,,,"70211524","170658","Census Tract 50.03","S","+37766677","-121115461",,,,62966,611,229400
"G0600770005004","2000","CA","4","9","California","06","San Joaquin","077",,,,,"0","005004","005004",,,,,,,,,,,"8120","99","N","9999","9999","9",,,,,,,,,"20123567","173047","Census Tract 50.04","S","+37733683","-121145814",,,,55208,671,154900
"G0600770005106","2000","CA","4","9","California","06","San Joaquin","077",,,,,"0","005106","005106",,,,,,,,,,,"8120","99","N","9999","9999","9",,,,,,,,,"100526842","1056812","Census Tract 51.06","S","+37743028","-121238525",,,,44130,586,203600
"G0600770005108","2000","CA","4","9","California","06","San Joaquin","077",,,,,"0","005108","005108",,,,,,,,,,,"8120","99","N","9999","9999","9",,,,,,,,,"1533329","0","Census Tract 51.08","S","+37803577","-121222701",,,,41059,695,119500
"G0600770005109","2000","CA","4","9","California","06","San Joaquin","077",,,,,"0","005109","005109",,,,,,,,,,,"8120","99","N","9999","9999","9",,,,,,,,,"1660362","0","Census Tract 51.09","S","+37800327","-121212051",,,,30518,570,117700
"G0600770005110","2000","CA","4","9","California","06","San Joaquin","077",,,,,"0","005110","005110",,,,,,,,,,,"8120","99","N","9999","9999","9",,,,,,,,,"4875406","0","Census Tract 51.10","S","+37801877","-121202377",,,,50734,699,156800
"G0600770005111","2000","CA","4","9","California","06","San Joaquin","077",,,,,"0","005111","005111",,,,,,,,,,,"8120","99","N","9999","9999","9",,,,,,,,,"44471888","0","Census Tract 51.11","S","+37880825","-121174411",,,,31875,681,117400
"G0600770005112","2000","CA","4","9","California","06","San Joaquin","077",,,,,"0","005112","005112",,,,,,,,,,,"8120","99","N","9999","9999","9",,,,,,,,,"32894774","0","Census Tract 51.12","S","+37822926","-121190079",,,,54464,841,168700
"G0600770005113","2000","CA","4","9","California","06","San Joaquin","077",,,,,"0","005113","005113",,,,,,,,,,,"8120","99","N","9999","9999","9",,,,,,,,,"6134911","0","Census Tract 51.13","S","+37806605","-121187922",,,,38633,728,155600
"G0600770005114","2000","CA","4","9","California","06","San Joaquin","077",,,,,"0","005114","005114",,,,,,,,,,,"8120","99","N","9999","9999","9",,,,,,,,,"6735109","0","Census Tract 51.14","S","+37782332","-121235786",,,,67396,1292,208500
"G0600770005115","2000","CA","4","9","California","06","San Joaquin","077",,,,,"0","005115","005115",,,,,,,,,,,"8120","99","N","9999","9999","9",,,,,,,,,"2589063","0","Census Tract 51.15","S","+37792877","-121224953",,,,48113,688,150300
"G0600770005118","2000","CA","4","9","California","06","San Joaquin","077",,,,,"0","005118","005118",,,,,,,,,,,"8120","99","N","9999","9999","9",,,,,,,,,"17070360","0","Census Tract 51.18","S","+37823395","-121239721",,,,60874,913,174500
"G0600770005119","2000","CA","4","9","California","06","San Joaquin","077",,,,,"0","005119","005119",,,,,,,,,,,"8120","99","N","9999","9999","9",,,,,,,,,"37725192","0","Census Tract 51.19","S","+37817627","-121274861",,,,35795,598,154300
"G0600770005122","2000","CA","4","9","California","06","San Joaquin","077",,,,,"0","005122","005122",,,,,,,,,,,"8120","99","N","9999","9999","9",,,,,,,,,"10737745","104820","Census Tract 51.22","S","+37790154","-121261351",,,,45331,618,164100
"G0600770005123","2000","CA","4","9","California","06","San Joaquin","077",,,,,"0","005123","005123",,,,,,,,,,,"8120","99","N","9999","9999","9",,,,,,,,,"2479227","0","Census Tract 51.23","S","+37806245","-121243206",,,,41949,769,158400
"G0600770005124","2000","CA","4","9","California","06","San Joaquin","077",,,,,"0","005124","005124",,,,,,,,,,,"8120","99","N","9999","9999","9",,,,,,,,,"1073982","0","Census Tract 51.24","S","+37804551","-121230602",,,,37969,792,144200
"G0600770005125","2000","CA","4","9","California","06","San Joaquin","077",,,,,"0","005125","005125",,,,,,,,,,,"8120","99","N","9999","9999","9",,,,,,,,,"950510","0","Census Tract 51.25","S","+37819167","-121228907",,,,56500,956,143100
"G0600770005126","2000","CA","4","9","California","06","San Joaquin","077",,,,,"0","005126","005126",,,,,,,,,,,"8120","99","N","9999","9999","9",,,,,,,,,"1353189","0","Census Tract 51.26","S","+37820741","-121222225",,,,46833,723,138700
"G0600770005127","2000","CA","4","9","California","06","San Joaquin","077",,,,,"0","005127","005127",,,,,,,,,,,"8120","99","N","9999","9999","9",,,,,,,,,"1802922","0","Census Tract 51.27","S","+37831565","-121281983",,,,63750,730,171400
"G0600770005128","2000","CA","4","9","California","06","San Joaquin","077",,,,,"0","005128","005128",,,,,,,,,,,"8120","99","N","9999","9999","9",,,,,,,,,"2531664","0","Census Tract 51.28","S","+37818176","-121283324",,,,53314,779,132500
"G0600770005202","2000","CA","4","9","California","06","San Joaquin","077",,,,,"0","005202","005202",,,,,,,,,,,"8120","99","N","9999","9999","9",,,,,,,,,"86453675","1091079","Census Tract 52.02","S","+37753661","-121377144",,,,52500,706,289200
"G0600770005203","2000","CA","4","9","California","06","San Joaquin","077",,,,,"0","005203","005203",,,,,,,,,,,"8120","99","N","9999","9999","9",,,,,,,,,"110984605","941992","Census Tract 52.03","S","+37753296","-121479708",,,,79360,730,279500
"G0600770005205","2000","CA","4","9","California","06","San Joaquin","077",,,,,"0","005205","005205",,,,,,,,,,,"8120","99","N","9999","9999","9",,,,,,,,,"10629948","0","Census Tract 52.05","S","+37716635","-121433097",,,,77909,973,235400
"G0600770005302","2000","CA","4","9","California","06","San Joaquin","077",,,,,"0","005302","005302",,,,,,,,,,,"8120","99","N","9999","9999","9",,,,,,,,,"2338894","0","Census Tract 53.02","S","+37752428","-121419983",,,,52500,800,159100
"G0600770005303","2000","CA","4","9","California","06","San Joaquin","077",,,,,"0","005303","005303",,,,,,,,,,,"8120","99","N","9999","9999","9",,,,,,,,,"1335233","0","Census Tract 53.03","S","+37745729","-121430780",,,,40273,694,152300
"G0600770005305","2000","CA","4","9","California","06","San Joaquin","077",,,,,"0","005305","005305",,,,,,,,,,,"8120","99","N","9999","9999","9",,,,,,,,,"2060304","0","Census Tract 53.05","S","+37757458","-121438469",,,,58387,995,191000
"G0600770005306","2000","CA","4","9","California","06","San Joaquin","077",,,,,"0","005306","005306",,,,,,,,,,,"8120","99","N","9999","9999","9",,,,,,,,,"2574536","0","Census Tract 53.06","S","+37745829","-121441573",,,,56909,837,182600
"G0600770005403","2000","CA","4","9","California","06","San Joaquin","077",,,,,"0","005403","005403",,,,,,,,,,,"8120","99","N","9999","9999","9",,,,,,,,,"2255462","0","Census Tract 54.03","S","+37734879","-121445031",,,,77644,1078,228100
"G0600770005404","2000","CA","4","9","California","06","San Joaquin","077",,,,,"0","005404","005404",,,,,,,,,,,"8120","99","N","9999","9999","9",,,,,,,,,"2658835","0","Census Tract 54.04","S","+37733229","-121426664",,,,46250,544,210900
"G0600770005500","2000","CA","4","9","California","06","San Joaquin","077",,,,,"0","005500","005500",,,,,,,,,,,"8120","99","N","9999","9999","9",,,,,,,,,"469989171","1999340","Census Tract 55","S","+37669476","-121348794",,,,43813,550,90200
"G0600790010000","2000","CA","4","9","California","06","San Luis Obispo","079",,,,,"0","010000","010000",,,,,,,,,,,"7460","99","N","9999","9999","9",,,,,,,,,"792191345","23288059","Census Tract 100","S","+35718305","-120873790",,,,43144,627,180900
"G0600790010100","2000","CA","4","9","California","06","San Luis Obispo","079",,,,,"0","010100","010100",,,,,,,,,,,"7460","99","N","9999","9999","9",,,,,,,,,"30299000","0","Census Tract 101","S","+35632303","-120693516",,,,31197,565,168700
"G0600790010201","2000","CA","4","9","California","06","San Luis Obispo","079",,,,,"0","010201","010201",,,,,,,,,,,"7460","99","N","9999","9999","9",,,,,,,,,"42866077","0","Census Tract 102.01","S","+35644017","-120653850",,,,49340,694,192900
"G0600790010202","2000","CA","4","9","California","06","San Luis Obispo","079",,,,,"0","010202","010202",,,,,,,,,,,"7460","99","N","9999","9999","9",,,,,,,,,"13598222","0","Census Tract 102.02","S","+35607606","-120649290",,,,35580,732,134400
"G0600790010203","2000","CA","4","9","California","06","San Luis Obispo","079",,,,,"0","010203","010203",,,,,,,,,,,"7460","99","N","9999","9999","9",,,,,,,,,"5920536","0","Census Tract 102.03","S","+35613904","-120671602",,,,49142,757,168900
"G0600790010300","2000","CA","4","9","California","06","San Luis Obispo","079",,,,,"0","010300","010300",,,,,,,,,,,"7460","99","N","9999","9999","9",,,,,,,,,"1684117087","125067","Census Tract 103","S","+35611095","-120441492",,,,51207,710,198900
"G0600790010400","2000","CA","4","9","California","06","San Luis Obispo","079",,,,,"0","010400","010400",,,,,,,,,,,"7460","99","N","9999","9999","9",,,,,,,,,"25742769","63949800","Census Tract 104","S","+35554030","-121087394",,,,45088,864,303800
"G0600790010500","2000","CA","4","9","California","06","San Luis Obispo","079",,,,,"0","010500","010500",,,,,,,,,,,"7460","99","N","9999","9999","9",,,,,,,,,"16031337","75658349","Census Tract 105","S","+35413862","-120874159",,,,35638,706,237700
"G0600790010600","2000","CA","4","9","California","06","San Luis Obispo","079",,,,,"0","010600","010600",,,,,,,,,,,"7460","99","N","9999","9999","9",,,,,,,,,"16003907","12407397","Census Tract 106","S","+35362873","-120844900",,,,35959,698,245300
"G0600790010701","2000","CA","4","9","California","06","San Luis Obispo","079",,,,,"0","010701","010701",,,,,,,,,,,"7460","99","N","9999","9999","9",,,,,,,,,"2423018","1258693","Census Tract 107.01","S","+35325284","-120833806",,,,51098,804,197100
"G0600790010702","2000","CA","4","9","California","06","San Luis Obispo","079",,,,,"0","010702","010702",,,,,,,,,,,"7460","99","N","9999","9999","9",,,,,,,,,"14003536","39478817","Census Tract 107.02","S","+35312899","-120845223",,,,45082,885,202000
"G0600790010703","2000","CA","4","9","California","06","San Luis Obispo","079",,,,,"0","010703","010703",,,,,,,,,,,"7460","99","N","9999","9999","9",,,,,,,,,"3971472","0","Census Tract 107.03","S","+35317778","-120826059",,,,42241,787,194800
"G0600790010800","2000","CA","4","9","California","06","San Luis Obispo","079",,,,,"0","010800","010800",,,,,,,,,,,"7460","99","N","9999","9999","9",,,,,,,,,"920430577","302208604","Census Tract 108","S","+35515164","-120980038",,,,55648,679,438500
"G0600790010901","2000","CA","4","9","California","06","San Luis Obispo","079",,,,,"0","010901","010901",,,,,,,,,,,"7460","99","N","9999","9999","9",,,,,,,,,"18146156","20500","Census Tract 109.01","S","+35302185","-120660076",,,,7171,540,625000
"G0600790010902","2000","CA","4","9","California","06","San Luis Obispo","079",,,,,"0","010902","010902",,,,,,,,,,,"7460","99","N","9999","9999","9",,,,,,,,,"1182720","0","Census Tract 109.02","S","+35293657","-120654458",,,,20326,715,274700
"G0600790011000","2000","CA","4","9","California","06","San Luis Obispo","079",,,,,"0","011000","011000",,,,,,,,,,,"7460","99","N","9999","9999","9",,,,,,,,,"14130841","0","Census Tract 110","S","+35274918","-120647730",,,,39271,799,288700
"G0600790011101","2000","CA","4","9","California","06","San Luis Obispo","079",,,,,"0","011101","011101",,,,,,,,,,,"7460","99","N","9999","9999","9",,,,,,,,,"1629773","0","Census Tract 111.01","S","+35281447","-120661237",,,,25069,651,231300
"G0600790011102","2000","CA","4","9","California","06","San Luis Obispo","079",,,,,"0","011102","011102",,,,,,,,,,,"7460","99","N","9999","9999","9",,,,,,,,,"2304540","0","Census Tract 111.02","S","+35271710","-120659379",,,,35411,701,253700
"G0600790011103","2000","CA","4","9","California","06","San Luis Obispo","079",,,,,"0","011103","011103",,,,,,,,,,,"7460","99","N","9999","9999","9",,,,,,,,,"5000944","0","Census Tract 111.03","S","+35256999","-120663709",,,,28191,695,118700
"G0600790011200","2000","CA","4","9","California","06","San Luis Obispo","079",,,,,"0","011200","011200",,,,,,,,,,,"7460","99","N","9999","9999","9",,,,,,,,,"19106850","0","Census Tract 112","S","+35292094","-120677094",,,,37833,848,294100
"G0600790011300","2000","CA","4","9","California","06","San Luis Obispo","079",,,,,"0","011300","011300",,,,,,,,,,,"7460","99","N","9999","9999","9",,,,,,,,,"10268403","483451","Census Tract 113","S","+35261281","-120693627",,,,41422,843,227400
"G0600790011400","2000","CA","4","9","California","06","San Luis Obispo","079",,,,,"0","011400","011400",,,,,,,,,,,"7460","99","N","9999","9999","9",,,,,,,,,"1476790","0","Census Tract 114","S","+35322733","-120698770",,,,16250,950,0
"G0600790011501","2000","CA","4","9","California","06","San Luis Obispo","079",,,,,"0","011501","011501",,,,,,,,,,,"7460","99","N","9999","9999","9",,,,,,,,,"1449088","0","Census Tract 115.01","S","+35245453","-120676209",,,,37560,831,67700
"G0600790011502","2000","CA","4","9","California","06","San Luis Obispo","079",,,,,"0","011502","011502",,,,,,,,,,,"7460","99","N","9999","9999","9",,,,,,,,,"300160371","3554852","Census Tract 115.02","S","+35261146","-120620932",,,,61862,850,315400
"G0600790011600","2000","CA","4","9","California","06","San Luis Obispo","079",,,,,"0","011600","011600",,,,,,,,,,,"7460","99","N","9999","9999","9",,,,,,,,,"168440706","156264439","Census Tract 116","S","+35202658","-120735055",,,,70869,744,397000
"G0600790011700","2000","CA","4","9","California","06","San Luis Obispo","079",,,,,"0","011700","011700",,,,,,,,,,,"7460","99","N","9999","9999","9",,,,,,,,,"25550488","36880818","Census Tract 117","S","+35150886","-120654015",,,,46333,845,262100
"G0600790011800","2000","CA","4","9","California","06","San Luis Obispo","079",,,,,"0","011800","011800",,,,,,,,,,,"7460","99","N","9999","9999","9",,,,,,,,,"13017542","0","Census Tract 118","S","+35131068","-120576897",,,,58345,889,299800
"G0600790011901","2000","CA","4","9","California","06","San Luis Obispo","079",,,,,"0","011901","011901",,,,,,,,,,,"7460","99","N","9999","9999","9",,,,,,,,,"5819744","0","Census Tract 119.01","S","+35111810","-120585744",,,,43661,609,162500
"G0600790011902","2000","CA","4","9","California","06","San Luis Obispo","079",,,,,"0","011902","011902",,,,,,,,,,,"7460","99","N","9999","9999","9",,,,,,,,,"3405316","0","Census Tract 119.02","S","+35114993","-120599431",,,,39600,712,189700
"G0600790012000","2000","CA","4","9","California","06","San Luis Obispo","079",,,,,"0","012000","012000",,,,,,,,,,,"7460","99","N","9999","9999","9",,,,,,,,,"2512999","0","Census Tract 120","S","+35119518","-120612810",,,,37403,757,177600
"G0600790012100","2000","CA","4","9","California","06","San Luis Obispo","079",,,,,"0","012100","012100",,,,,,,,,,,"7460","99","N","9999","9999","9",,,,,,,,,"3111615","3429064","Census Tract 121","S","+35122247","-120624364",,,,39015,730,180800
"G0600790012200","2000","CA","4","9","California","06","San Luis Obispo","079",,,,,"0","012200","012200",,,,,,,,,,,"7460","99","N","9999","9999","9",,,,,,,,,"4820317","9233290","Census Tract 122","S","+35101777","-120613587",,,,37774,670,136900
