geoid,county_name,group,is_pre2000,is_buildout,is_hyperscale,near_dc_2000,near_dc_2015,near_dc_2023,dist_nearest_dc_2000_km,dist_nearest_dc_2015_km,dist_nearest_dc_2023_km,med_home_value,med_rent,med_hh_income,renter_ratio,rent_burden,year,post_2015,post_2023,pre2000_x_post_2015,pre2000_x_post_2023,buildout_x_post_2015,buildout_x_post_2023,log_med_home_value,log_med_rent,log_med_hh_income,inv_dist_2023,propensity_score,in_matched_sample
06067006400,Sacramento County,pre2000,1,0,0,True,True,True,6.07,6.07,6.07,90000.0,1009.0,35741.0,0.48614318706697457,0.3387705995915056,2015,1,0,1,0,0,0,11.407564949312402,6.9167150203536085,10.484053768176494,0.16474464579901152,0.22981467573448208,True
06067006600,Sacramento County,pre2000,1,0,0,True,True,True,5.04,5.04,5.04,134600.0,887.0,27351.0,0.6534653465346535,0.38916310189755404,2015,1,0,1,0,0,0,11.810062696192764,6.787844982309579,10.216508370253013,0.1984126984126984,0.3012477428328543,True
06067007001,Sacramento County,pre2000,1,0,0,True,True,True,3.33,3.25,3.25,157000.0,826.0,41304.0,0.5613879003558719,0.2399767576990122,2015,1,0,1,0,0,0,11.964001084330445,6.716594773520978,10.628714626559486,0.3076923076923077,0.3317927860451724,True
06067007007,Sacramento County,pre2000,1,0,0,True,True,True,4.42,3.91,3.91,150500.0,1160.0,54694.0,0.42547928262213974,0.2545068928950159,2015,1,0,1,0,0,0,11.921718363171067,7.05617528410041,10.909509293179877,0.2557544757033248,0.10831564068959897,True
06067007010,Sacramento County,pre2000,1,0,0,True,True,True,5.02,4.04,4.04,269200.0,1151.0,57478.0,0.868234007654456,0.2403006367653711,2015,1,0,1,0,0,0,12.50320987675271,7.048386408721883,10.959157544876406,0.24752475247524752,0.08741953874710459,True
06067007011,Sacramento County,pre2000,1,0,0,True,True,True,4.03,3.09,3.09,173500.0,954.0,50153.0,0.6794979079497908,0.22826151974956632,2015,1,0,1,0,0,0,12.063932878369052,6.860663671448287,10.82283361213929,0.3236245954692557,0.15383968958809266,True
06067007012,Sacramento County,pre2000,1,0,0,True,True,True,3.51,2.67,2.67,167000.0,1111.0,54167.0,0.39080459770114945,0.24612771613713147,2015,1,0,1,0,0,0,12.025749091398891,7.01301578963963,10.899827145911038,0.37453183520599254,0.08575405908982638,True
06067007013,Sacramento County,pre2000,1,0,0,True,True,True,2.84,2.25,2.25,157400.0,1031.0,60682.0,0.4255725190839695,0.20388253518341518,2015,1,0,1,0,0,0,11.96654561496544,6.93828448401696,11.013402392708365,0.4444444444444444,0.10075269622761102,True
06067007202,Sacramento County,pre2000,1,0,0,True,True,True,6.75,6.75,6.75,216500.0,1042.0,50774.0,0.3405909797822706,0.2462677748453933,2015,1,0,1,0,0,0,12.285345826424681,6.948897222313312,10.835139691522983,0.14814814814814814,0.16164132081878202,True
06067000100,Sacramento County,pre2000,1,0,0,True,True,True,9.55,9.47,9.47,400300.0,1016.0,95156.0,0.28174123337363965,0.1281264449955862,2015,1,0,1,0,0,0,12.899969544980666,6.923628628138427,11.463272929065157,0.10559662090813093,0.08375964750552128,True
06067000501,Sacramento County,pre2000,1,0,0,True,True,True,7.35,6.76,6.76,,,,,,2015,1,0,1,0,0,0,,,,0.14792899408284024,,True
06067000502,Sacramento County,pre2000,1,0,0,True,True,True,7.58,7.04,7.04,,,,,,2015,1,0,1,0,0,0,,,,0.14204545454545456,,True
06067005402,Sacramento County,pre2000,1,0,0,True,True,True,8.4,8.4,8.4,,1900.0,62012.0,0.9924433249370277,0.367670773398697,2023,0,1,0,1,0,0,,7.549609165154532,11.035083193686253,0.11904761904761904,0.17714080366305388,True
06067005502,Sacramento County,pre2000,1,0,0,True,True,True,7.43,7.43,7.43,323200.0,1481.0,57045.0,0.7506950880444856,0.311543518275046,2023,0,1,0,1,0,0,12.686026605629078,7.300472814267799,10.95159570903047,0.13458950201884254,0.22547077609639773,True
06067007106,Sacramento County,pre2000,1,0,0,True,True,True,1.95,1.95,1.95,600100.0,1828.0,129286.0,0.19442131557035802,0.1696703432699596,2023,0,1,0,1,0,0,13.304851586977604,7.510977752014095,11.769782283569059,0.5128205128205129,,True
06067007103,Sacramento County,pre2000,1,0,0,True,True,True,2.85,2.58,2.58,450700.0,2255.0,89135.0,0.7184466019417476,0.3035844505525327,2023,0,1,0,1,0,0,13.01855720867874,7.720905251936779,11.397907353385962,0.38759689922480617,,True
06067007016,Sacramento County,pre2000,1,0,0,True,True,True,4.8,3.8,3.8,562200.0,2050.0,100667.0,0.39505428226779254,0.2443700517547955,2023,0,1,0,1,0,0,13.239612937454568,7.6255950721324535,11.519573318941694,0.2631578947368421,,True
06067007020,Sacramento County,pre2000,1,0,0,True,True,True,5.95,4.89,4.89,571500.0,2307.0,131927.0,0.3158974358974359,0.20984332244347254,2023,0,1,0,1,0,0,13.256019762217003,7.7437032581737535,11.790004018287815,0.20449897750511248,,True
06067005301,Sacramento County,pre2000,1,0,0,True,True,True,6.55,5.99,5.99,833600.0,861.0,91563.0,0.5287049399198932,0.11284033943841945,2023,0,1,0,1,0,0,13.63350894998124,6.7580945044277305,11.424782538929467,0.1669449081803005,,True
06067007019,Sacramento County,pre2000,1,0,0,True,True,True,0.59,0.48,0.48,602100.0,1313.0,112768.0,0.5294748124330118,0.13972048808172532,2023,0,1,0,1,0,0,13.30817882345254,7.180069874302796,11.633087889855796,2.0833333333333335,,True
06067005505,Sacramento County,pre2000,1,0,0,True,True,True,8.76,8.76,8.76,433000.0,1362.0,47039.0,0.7590149516270889,0.34745636599417506,2023,0,1,0,1,0,0,12.978493006984626,7.216709486709457,10.758732323843143,0.11415525114155252,0.21936604614001493,True
06067002700,Sacramento County,control,0,0,0,False,False,False,11.54,11.01,11.01,440300.0,1451.0,64203.0,0.5923172242874845,0.2712022802672772,2023,0,1,0,0,0,0,12.995211591743844,7.280008252884188,11.069805217558251,0.09082652134423251,0.3379672780269452,True
06067000300,Sacramento County,pre2000,1,0,0,True,True,True,8.63,8.34,8.34,768600.0,2377.0,137903.0,0.2395247029393371,0.20684104044146973,2023,0,1,0,1,0,0,13.552325957112881,7.773594467360194,11.83430581843961,0.11990407673860912,0.05686282972633436,True
06067000400,Sacramento County,pre2000,1,0,0,True,True,True,8.01,7.58,7.58,735500.0,1584.0,98750.0,0.6825327510917031,0.1924860759493671,2023,0,1,0,1,0,0,13.50830581902363,7.367708572374371,11.500346682763368,0.13192612137203166,0.20432275967007474,True
06067000600,Sacramento County,pre2000,1,0,0,True,True,True,7.22,6.56,6.56,836800.0,1223.0,59821.0,0.8323353293413174,0.2453319068554521,2023,0,1,0,1,0,0,13.637340372292796,7.109062135687172,10.999112048861333,0.1524390243902439,0.39926242312798454,True
06067000700,Sacramento County,pre2000,1,0,0,True,True,True,7.71,6.94,6.94,446700.0,392.0,14978.0,0.9181669394435352,0.31406062224596076,2023,0,1,0,1,0,0,13.00964250734021,5.971261839790462,9.614337736809313,0.1440922190201729,,True
06067000800,Sacramento County,pre2000,1,0,0,True,True,True,8.33,7.54,7.54,520800.0,1818.0,55109.0,0.9261036468330134,0.3958700030847956,2023,0,1,0,1,0,0,13.163121369876496,7.505492274737424,10.917068321185521,0.13262599469496023,0.1514307702633959,True
06067001400,Sacramento County,buildout,0,1,0,False,True,True,8.63,8.15,8.15,957400.0,1447.0,61290.0,0.875,0.28330885952031326,2023,0,1,0,0,0,1,13.771976555940546,7.277247726631484,11.023371976479778,0.12269938650306748,0.30038774590849343,True
06067006705,Sacramento County,pre2000,1,0,0,True,True,True,2.98,2.98,2.98,295500.0,1326.0,58055.0,0.47498286497601094,0.27408491947291364,2023,0,1,0,1,0,0,12.59642411582829,7.189922170745808,10.969146116061106,0.33557046979865773,,True
06067006703,Sacramento County,pre2000,1,0,0,True,True,True,2.11,2.11,2.11,397700.0,1873.0,71725.0,0.5494809688581315,0.3133635413035901,2023,0,1,0,1,0,0,12.893453231195782,7.5352967024440884,11.180594640849565,0.47393364928909953,,True
06067006801,Sacramento County,pre2000,1,0,0,True,True,True,4.59,4.59,4.59,285600.0,1428.0,46346.0,0.5363247863247863,0.3697406464419799,2023,0,1,0,1,0,0,12.562347509447566,7.2640301428995295,10.743890267377827,0.2178649237472767,,True
06067006803,Sacramento County,pre2000,1,0,0,True,True,True,4.41,4.41,4.41,284100.0,1396.0,76136.0,0.7176339285714286,0.22002731953346644,2023,0,1,0,1,0,0,12.55708156784228,7.241366283322318,11.24027649375218,0.22675736961451246,,True
06067006501,Sacramento County,pre2000,1,0,0,True,True,True,4.64,4.64,4.64,326900.0,1321.0,35172.0,0.6438547486033519,0.45069941999317636,2023,0,1,0,1,0,0,12.697409592712303,7.186144304522325,10.468005590498892,0.21551724137931036,,True
06067006203,Sacramento County,pre2000,1,0,0,True,True,True,7.86,7.86,7.86,409300.0,1224.0,32946.0,0.7018950437317785,0.4458204334365325,2023,0,1,0,1,0,0,12.922203662480495,7.1098794630722715,10.402625136506927,0.1272264631043257,,True
06067006901,Sacramento County,pre2000,1,0,0,True,True,True,6.4,6.2,6.2,475300.0,1483.0,78527.0,0.6377396569122099,0.22662269028487017,2023,0,1,0,1,0,0,13.071701462602102,7.301822342137932,11.271197793678173,0.16129032258064516,,True
06067007021,Sacramento County,pre2000,1,0,0,True,True,True,1.9,1.58,1.58,450800.0,1818.0,84075.0,0.4039625756741882,0.25948260481712754,2023,0,1,0,1,0,0,13.018779061147757,7.505492274737424,11.339464536608471,0.6329113924050632,,True
06067007109,Sacramento County,pre2000,1,0,0,True,True,True,4.27,4.14,4.14,595100.0,1811.0,80236.0,0.34579945799457995,0.27085098958073683,2023,0,1,0,1,0,0,13.296484737632943,7.501634457883413,11.292727570944589,0.24154589371980678,,True
06067007017,Sacramento County,pre2000,1,0,0,True,True,True,6.01,4.93,4.93,489500.0,2267.0,110395.0,0.2748397435897436,0.24642420399474613,2023,0,1,0,1,0,0,13.101139740952702,7.726212650507529,11.611820121944444,0.20283975659229211,,True
06067007107,Sacramento County,pre2000,1,0,0,True,True,True,7.89,7.22,7.22,645200.0,2242.0,123750.0,0.16961852861035423,0.2174060606060606,2023,0,1,0,1,0,0,13.37731562523319,7.715123603632105,11.726018680430936,0.13850415512465375,,True
06067001102,Sacramento County,pre2000,1,0,0,True,True,True,8.22,7.65,7.65,610100.0,1725.0,61190.0,0.8556603773584905,0.3382905703546331,2023,0,1,0,1,0,0,13.321378157139943,7.45298232946546,11.021739056456585,0.13071895424836602,,True
06067006902,Sacramento County,pre2000,1,0,0,True,True,True,5.6,5.57,5.57,275300.0,1384.0,52861.0,0.6569288389513108,0.3141824785758877,2023,0,1,0,1,0,0,12.525616691130699,7.232733136177615,10.875421105875668,0.17953321364452424,,True
06067006802,Sacramento County,pre2000,1,0,0,True,True,True,5.25,5.25,5.25,264200.0,1261.0,29041.0,0.5614798694232862,0.521056437450501,2023,0,1,0,1,0,0,12.484461671070362,7.13966033596492,10.27646390360756,0.19047619047619047,,True
06067001103,Sacramento County,pre2000,1,0,0,True,True,True,8.13,7.45,7.45,459500.0,884.0,33706.0,0.8078078078078078,0.31472141458494035,2023,0,1,0,1,0,0,13.03789422077788,6.784457062637643,10.425431142035965,0.1342281879194631,,True
06067007111,Sacramento County,pre2000,1,0,0,True,True,True,3.97,3.79,3.79,628600.0,2465.0,144492.0,0.2572233967582805,0.2047172161780583,2023,0,1,0,1,0,0,13.351250403345604,7.80994708647679,11.88097942168022,0.2638522427440633,,True
06067007023,Sacramento County,pre2000,1,0,0,True,True,True,3.66,3.04,3.04,432100.0,1895.0,76662.0,0.34617501375894333,0.2966267511935509,2023,0,1,0,1,0,0,12.976412321920025,7.546974117516527,11.247161427819378,0.32894736842105265,,True
06067006704,Sacramento County,pre2000,1,0,0,True,True,True,3.23,3.23,3.23,442700.0,1502.0,48167.0,0.6043307086614174,0.3741981024352773,2023,0,1,0,1,0,0,13.000647618720233,7.31455283232408,10.782429418257793,0.30959752321981426,,True
06067007024,Sacramento County,pre2000,1,0,0,True,True,True,4.45,3.83,3.83,388400.0,1933.0,79896.0,0.6131191432396251,0.29032742565334935,2023,0,1,0,1,0,0,12.869791015399306,7.566828479208331,11.288481067922971,0.2610966057441253,,True
06067007025,Sacramento County,pre2000,1,0,0,True,True,True,3.95,3.15,3.15,515600.0,1798.0,96250.0,0.5125984251968504,0.22416623376623376,2023,0,1,0,1,0,0,13.153086550047169,7.494430215031565,11.474704252150032,0.31746031746031744,,True
06067007026,Sacramento County,pre2000,1,0,0,True,True,True,5.89,5.09,5.09,536600.0,1280.0,122401.0,0.20512820512820512,0.12548917084010752,2023,0,1,0,1,0,0,13.193008216973661,7.154615356913663,11.715057818961629,0.19646365422396858,,True
06067007110,Sacramento County,pre2000,1,0,0,True,True,True,3.1,2.95,2.95,574700.0,2287.0,122879.0,0.22371794871794873,0.2233416613090927,2023,0,1,0,1,0,0,13.261603444495833,7.734996194022781,11.718955410327553,0.3389830508474576,,True
06067007108,Sacramento County,pre2000,1,0,0,True,True,True,4.5,4.26,4.26,580100.0,2499.0,140975.0,0.21186856302108878,0.2127185671218301,2023,0,1,0,1,0,0,13.270955781454155,7.823645930834952,11.856337848675382,0.2347417840375587,,True
06067007028,Sacramento County,pre2000,1,0,0,True,True,True,2.65,1.58,1.58,569300.0,2145.0,98661.0,0.4950603732162459,0.26089336211877034,2023,0,1,0,1,0,0,13.252162814939172,7.6708948313621175,11.49944501055635,0.6329113924050632,,True
06067007022,Sacramento County,pre2000,1,0,0,True,True,True,2.61,1.66,1.66,404100.0,1489.0,56685.0,0.7133388566694283,0.3152156655199788,2023,0,1,0,1,0,0,12.909417651066565,7.305860032684009,10.9452649044517,0.6024096385542169,,True
06067007301,Sacramento County,pre2000,1,0,0,True,True,True,8.03,8.03,8.03,300200.0,1578.0,50467.0,0.6636921360847742,0.3752154873481681,2023,0,1,0,1,0,0,12.612204198181498,7.363913501405819,10.829074936315378,0.12453300124533002,,True
06067007101,Sacramento County,pre2000,1,0,0,True,True,True,8.35,8.19,8.19,1109400.0,,186313.0,0.3076923076923077,,2023,0,1,0,1,0,0,13.919329886603272,,12.135183334080027,0.12210012210012211,,True
06067007105,Sacramento County,pre2000,1,0,0,True,True,True,3.22,3.16,3.16,569200.0,2070.0,103423.0,0.36363636363636365,0.24017868365837386,2023,0,1,0,1,0,0,13.251987145197834,7.635303886259415,11.546582653458325,0.3164556962025316,,True
06067006204,Sacramento County,pre2000,1,0,0,True,True,True,7.9,7.9,7.9,392400.0,1184.0,46808.0,0.5747041420118343,0.3035378567766194,2023,0,1,0,1,0,0,12.880037006673344,7.076653815443951,10.753809407468072,0.12658227848101264,,True
06067006502,Sacramento County,pre2000,1,0,0,True,True,True,4.39,4.39,4.39,428500.0,1871.0,113654.0,0.2154255319148936,0.19754694071480106,2023,0,1,0,1,0,0,12.968046017019972,7.534228326274089,11.640914024437839,0.22779043280182235,,True
06067006706,Sacramento County,pre2000,1,0,0,True,True,True,3.74,3.74,3.74,405600.0,2025.0,64333.0,0.24836601307189543,0.37772216436354594,2023,0,1,0,1,0,0,12.91312273125911,7.613324979540639,11.071827997858339,0.267379679144385,,True
06067007027,Sacramento County,pre2000,1,0,0,True,True,True,2.62,1.91,1.91,374300.0,1996.0,98304.0,0.9446219382321619,0.24365234375,2023,0,1,0,1,0,0,12.83281289389252,7.59890045687141,11.49581999706729,0.5235602094240838,,True
06067003700,Sacramento County,control,0,0,0,False,False,False,13.1,12.56,12.56,290800.0,1648.0,69935.0,0.44679351656095845,0.28277686423107173,2023,0,1,0,0,0,0,12.580391024641502,7.4073177104694174,11.155321518213404,0.07961783439490445,0.29846258083372745,True
06067002100,Sacramento County,buildout,0,1,0,False,True,True,9.13,8.34,8.34,578800.0,1429.0,67784.0,0.7861491628614916,0.25298005429009796,2023,0,1,0,0,0,1,13.268712273739466,7.264730177929867,11.1240814578783,0.11990407673860912,0.3541304819451017,True
06067007206,Sacramento County,pre2000,1,0,0,True,True,True,8.4,8.4,8.4,451700.0,1825.0,105662.0,0.2463092463092463,0.207264674149647,2023,0,1,0,1,0,0,13.020773521642695,7.509335266016592,11.568000599178193,0.11904761904761904,0.0806492732426689,True
06067007207,Sacramento County,pre2000,1,0,0,True,True,True,8.09,8.09,8.09,440900.0,1653.0,89848.0,0.16390977443609023,0.22077286083162675,2023,0,1,0,1,0,0,12.99657337134603,7.410347097821024,11.405874632642872,0.12360939431396786,0.10774844834393583,True
06067007204,Sacramento County,pre2000,1,0,0,True,True,True,3.94,3.94,3.94,425300.0,1958.0,95381.0,0.30178173719376394,0.2463383692769,2023,0,1,0,1,0,0,12.960550081241724,7.579678823090456,11.465634676175531,0.25380710659898476,0.0871958614212182,True
06067007209,Sacramento County,pre2000,1,0,0,True,True,True,5.77,5.77,5.77,436900.0,1889.0,89773.0,0.30806451612903224,0.25250353669811637,2023,0,1,0,1,0,0,12.987459614939528,7.543802867501509,11.405039540929112,0.1733102253032929,0.1337382590275274,True
06067007208,Sacramento County,pre2000,1,0,0,True,True,True,4.2,4.2,4.2,415300.0,1876.0,105857.0,0.18699186991869918,0.21266425460763105,2023,0,1,0,1,0,0,12.936756429618844,7.53689712956617,11.569844405694335,0.23809523809523808,0.1172433520710469,True
06067007413,Sacramento County,pre2000,1,0,0,True,True,True,8.72,8.72,8.72,316000.0,1651.0,60428.0,0.512987012987013,0.32786125637121866,2023,0,1,0,1,0,0,12.66349749256905,7.409136443920128,11.009207852663616,0.1146788990825688,0.24901317408227566,True
06067006101,Sacramento County,pre2000,1,0,0,True,True,True,8.92,8.92,8.92,460600.0,1315.0,49602.0,0.5526315789473685,0.31813233337365426,2023,0,1,0,1,0,0,13.040285266368722,7.181591944611865,10.81178643448073,0.11210762331838565,0.191049458886853,True
06067006202,Sacramento County,pre2000,1,0,0,True,True,True,6.94,6.94,6.94,274600.0,1218.0,43542.0,0.576969696969697,0.3356758991318727,2023,0,1,0,1,0,0,12.523070772316007,7.1049654482698426,10.681481268506191,0.1440922190201729,0.2916977954215427,True
06067006300,Sacramento County,pre2000,1,0,0,True,True,True,6.04,6.04,6.04,326400.0,1357.0,53098.0,0.4510166358595194,0.30667821763531583,2023,0,1,0,1,0,0,12.695878902072089,7.213031659834869,10.879894541737267,0.16556291390728478,0.22636997522901722,True
06067006400,Sacramento County,pre2000,1,0,0,True,True,True,6.07,6.07,6.07,284000.0,1582.0,66360.0,0.4196479273140261,0.28607594936708863,2023,0,1,0,1,0,0,12.556729517143344,7.366445148327599,11.10284974430438,0.16474464579901152,0.22981467573448208,True
06067006600,Sacramento County,pre2000,1,0,0,True,True,True,5.04,5.04,5.04,330700.0,1264.0,55532.0,0.5555555555555556,0.2731398112799827,2023,0,1,0,1,0,0,12.708966898969884,7.142036574706803,10.924714710154692,0.1984126984126984,0.3012477428328543,True
06067007001,Sacramento County,pre2000,1,0,0,True,True,True,3.33,3.25,3.25,357000.0,1253.0,65625.0,0.4843636363636364,0.22912,2023,0,1,0,1,0,0,12.785491060761776,7.133295954896068,11.091711999893924,0.3076923076923077,0.3317927860451724,True
06067007007,Sacramento County,pre2000,1,0,0,True,True,True,4.42,3.91,3.91,343200.0,1461.0,81756.0,0.3657433578292821,0.2144429766622633,2023,0,1,0,1,0,0,12.746068646595944,7.2868764117507,11.311494480561668,0.2557544757033248,0.10831564068959897,True
06067007010,Sacramento County,pre2000,1,0,0,True,True,True,5.02,4.04,4.04,514500.0,1932.0,76588.0,0.8115088355233349,0.3027106074058599,2023,0,1,0,1,0,0,13.150950834256241,7.566311014772463,11.246195685493095,0.24752475247524752,0.08741953874710459,True
06067007011,Sacramento County,pre2000,1,0,0,True,True,True,4.03,3.09,3.09,445400.0,1725.0,84020.0,0.6026871401151631,0.24636991192573196,2023,0,1,0,1,0,0,13.006728033805404,7.45298232946546,11.338810144723373,0.3236245954692557,0.15383968958809266,True
06067007012,Sacramento County,pre2000,1,0,0,True,True,True,3.51,2.67,2.67,421300.0,1562.0,94873.0,0.38362068965517243,0.19756938222676632,2023,0,1,0,1,0,0,12.951100447967107,7.3537223303996315,11.46029443410683,0.37453183520599254,0.08575405908982638,True
06067007013,Sacramento County,pre2000,1,0,0,True,True,True,2.84,2.25,2.25,425600.0,1573.0,94337.0,0.5142857142857142,0.20009116253431847,2023,0,1,0,1,0,0,12.961255217009573,7.360739903058278,11.454628756459826,0.4444444444444444,0.10075269622761102,True
06067007202,Sacramento County,pre2000,1,0,0,True,True,True,6.75,6.75,6.75,483700.0,1246.0,77411.0,0.3418079096045198,0.1931508441952694,2023,0,1,0,1,0,0,13.089220158811074,7.1276936993473985,11.256884168342939,0.14814814814814814,0.16164132081878202,True
06067000100,Sacramento County,pre2000,1,0,0,True,True,True,9.55,9.47,9.47,676500.0,2050.0,116974.0,0.30743243243243246,0.21030314428847435,2023,0,1,0,1,0,0,13.42468772659298,7.6255950721324535,11.669706966862654,0.10559662090813093,0.08375964750552128,True
06067000501,Sacramento County,pre2000,1,0,0,True,True,True,7.35,6.76,6.76,600000.0,1516.0,84265.0,0.9172535211267606,0.21589034593247494,2023,0,1,0,1,0,0,13.304684934198283,7.323830566202317,11.34172187391012,0.14792899408284024,,True
06067000502,Sacramento County,pre2000,1,0,0,True,True,True,7.58,7.04,7.04,740000.0,1704.0,94505.0,0.775635407537248,0.21636950425903392,2023,0,1,0,1,0,0,13.514405465180353,7.440733707389261,11.456408022135056,0.14204545454545456,,True
06037300701,Los Angeles County,control,0,0,0,False,False,False,,33.54,33.54,435400.0,1061.0,89140.0,,0.14283150100964775,2000,0,0,0,0,0,0,12.984020427782584,6.966967138613983,11.397963446500547,0.02981514609421586,0.09745495414645812,True
06037237900,Los Angeles County,control,0,0,0,False,False,False,,8.84,8.84,157300.0,656.0,34314.0,,0.2294107361426823,2000,0,0,0,0,0,0,11.96591008904637,6.486160788944089,10.443308713143372,0.11312217194570136,0.06311894129722888,True
06037139703,Los Angeles County,control,0,0,0,False,False,False,,28.14,28.14,728400.0,2001.0,148409.0,,0.1617961174861363,2000,0,0,0,0,0,0,13.49860562683559,7.601402334583733,11.907727254776738,0.0355366027007818,0.09878089202254849,True
06037480302,Los Angeles County,control,0,0,0,False,False,False,,31.53,31.53,250000.0,750.0,42744.0,,0.21055586749017405,2000,0,0,0,0,0,0,12.429216196844383,6.620073206530356,10.662984113637608,0.03171582619727244,0.06636726035522134,True
06037620001,Los Angeles County,buildout,0,1,0,False,True,True,,1.73,1.73,377000.0,764.0,61589.0,,0.14885775057234246,2000,0,0,0,0,0,0,12.840000466430148,6.638567789166521,11.028238562147264,0.5780346820809249,0.08697980745745201,True
06037301000,Los Angeles County,control,0,0,0,False,False,False,,29.75,29.75,330400.0,784.0,49266.0,,0.19096334185848252,2000,0,0,0,0,0,0,12.70805932062896,6.664409020350408,10.804989466936844,0.03361344537815126,0.07161043377087904,True
